transaction_id,user_id,plan_type,subscription_amount,payment_mode,payment_status,renewal_status,transaction_timestamp
SUB00005733,USER002765,Basic,346.55,NetBanking,Success,Expired,2025-09-08 08:30:20
SUB00005734,USER002694,Sports,685.21,Wallet,Success,Active,2024-04-01 11:58:52
SUB00005735,USER002201,Sports,695.25,NetBanking,Success,Cancelled,2023-07-26 04:12:27
SUB00005736,USER000673,Sports,557.41,NetBanking,Success,Active,2024-08-18 18:07:12
SUB00005737,USER001718,Premium,948.58,NetBanking,Success,Active,2025-04-13 07:43:11
SUB00005738,USER001540,Family,1142.78,UPI,Success,Active,2025-02-16 21:25:57
SUB00005739,USER000387,Family,1344.42,UPI,Success,Cancelled,2023-09-12 13:04:04
SUB00005740,USER002031,Basic,361.57,Card,Success,Active,2025-04-08 09:58:58
SUB00005741,USER000486,Premium,600.29,NetBanking,Success,Cancelled,2024-11-16 03:27:52
SUB00005742,USER000869,Sports,654.16,Wallet,Pending,Cancelled,2024-02-25 04:17:39
SUB00005743,USER002745,Sports,589.50,Card,Success,Expired,2025-02-02 18:47:12
SUB00005744,USER001949,Basic,396.71,NetBanking,Failed,Cancelled,2023-12-31 21:28:14
SUB00005745,USER001510,Basic,211.30,NetBanking,Pending,Cancelled,2023-10-24 06:37:39
SUB00005746,USER001880,Family,801.54,Card,Success,Active,2023-07-19 11:35:33
SUB00005747,USER001346,Basic,315.78,Wallet,Success,Active,2025-05-29 15:48:09
SUB00005748,USER000117,Premium,549.80,Wallet,Success,Expired,2023-06-04 01:46:13
SUB00005749,USER000818,Family,906.29,NetBanking,Success,Expired,2024-02-10 00:38:09
SUB00005750,USER002041,Family,1460.40,Card,Pending,Expired,2026-01-22 08:05:18
SUB00005751,USER000798,Sports,355.11,Card,Failed,Active,2024-11-08 07:56:14
SUB00005752,USER002525,Family,1224.10,UPI,Failed,Expired,2023-03-20 15:44:51
SUB00005753,USER000307,Basic,223.74,NetBanking,Success,Active,2026-02-14 21:30:46
SUB00005754,USER001830,Basic,268.72,Wallet,Failed,Active,2024-01-01 02:52:52
SUB00005755,USER002744,Family,1277.49,UPI,Success,Cancelled,2023-10-25 16:56:32
SUB00005756,USER001501,Premium,632.60,Wallet,Success,Expired,2023-06-10 03:07:35
SUB00005757,USER002591,Premium,850.85,Card,Pending,Cancelled,2024-05-18 17:22:20
SUB00005758,USER000955,Basic,216.57,Card,Failed,Expired,2025-09-01 20:38:24
SUB00005759,USER000069,Family,1493.39,Card,Success,Cancelled,2024-04-22 17:43:15
SUB00005760,USER002499,Premium,867.50,Wallet,Pending,Cancelled,2024-06-14 09:29:06
SUB00005761,USER000174,Premium,693.10,UPI,Failed,Active,2026-03-15 08:21:23
SUB00005762,USER002395,Basic,340.31,Wallet,Pending,Active,2024-09-05 16:27:08
SUB00005763,USER001486,Family,832.02,UPI,Failed,Cancelled,2025-10-24 09:28:22
SUB00005764,USER001122,Premium,611.67,Card,Failed,Expired,2026-01-26 14:42:46
SUB00005765,USER001671,Premium,900.80,UPI,Success,Cancelled,2023-09-19 10:34:37
SUB00005766,USER002405,Basic,339.06,Wallet,Failed,Active,2023-11-01 06:10:03
SUB00005767,USER001323,Sports,337.66,Wallet,Success,Active,2023-09-27 13:16:33
SUB00005768,USER001530,Basic,302.51,NetBanking,Failed,Expired,2023-06-08 14:18:30
SUB00005769,USER002696,Premium,855.61,NetBanking,Success,Cancelled,2023-02-13 00:20:55
SUB00005770,USER001994,Family,1025.96,UPI,Success,Cancelled,2024-08-02 11:58:24
SUB00005771,USER001026,Family,1101.88,Card,Pending,Cancelled,2026-06-08 17:33:42
SUB00005772,USER000430,Sports,383.10,Card,Success,Expired,2023-04-07 21:23:35
SUB00005773,USER000721,Premium,661.26,Card,Success,Expired,2025-03-15 10:34:27
SUB00005774,USER001883,Premium,724.23,UPI,Success,Cancelled,2025-02-06 18:16:09
SUB00005775,USER002830,Premium,912.59,Wallet,Success,Expired,2026-05-30 18:24:34
SUB00005776,USER002476,Basic,367.10,Wallet,Failed,Expired,2023-05-19 22:17:24
SUB00005777,USER001292,Family,922.35,Card,Success,Active,2025-02-27 00:01:10
SUB00005778,USER001636,Family,1058.73,NetBanking,Success,Active,2023-01-23 17:30:34
SUB00005779,USER001043,Family,850.74,UPI,Success,Active,2025-07-20 12:35:09
SUB00005780,USER002184,Premium,763.30,NetBanking,Success,Expired,2023-10-04 06:19:26
SUB00005781,USER002374,Premium,893.82,NetBanking,Success,Cancelled,2025-05-24 14:41:21
SUB00005782,USER000312,Sports,448.38,NetBanking,Failed,Cancelled,2024-03-11 23:10:01
SUB00005783,USER002096,Family,803.51,UPI,Success,Active,2023-08-20 10:36:06
SUB00005784,USER001806,Premium,818.55,Card,Pending,Active,2025-03-12 08:44:35
SUB00005785,USER000154,Basic,387.67,Card,Success,Active,2025-03-02 03:08:05
SUB00005786,USER001289,Premium,721.46,Wallet,Pending,Expired,2025-08-27 13:40:42
SUB00005787,USER002380,Sports,343.98,UPI,Failed,Expired,2025-04-27 07:35:07
SUB00005788,USER000496,Basic,360.27,Wallet,Failed,Cancelled,2026-04-28 01:30:17
SUB00005789,USER002256,Sports,586.63,Wallet,Failed,Expired,2023-03-25 04:47:39
SUB00005790,USER001802,Sports,354.24,Wallet,Success,Cancelled,2023-11-19 13:03:41
SUB00005791,USER001732,Basic,260.99,UPI,Success,Cancelled,2024-04-16 13:55:31
SUB00005792,USER001977,Premium,579.38,NetBanking,Pending,Expired,2025-08-24 17:16:56
SUB00005793,USER001438,Family,1488.22,NetBanking,Success,Cancelled,2023-04-13 21:34:27
SUB00005794,USER002708,Family,1276.36,Wallet,Success,Expired,2024-12-19 03:16:56
SUB00005795,USER001544,Basic,259.69,Wallet,Failed,Expired,2025-11-01 17:06:25
SUB00005796,USER000415,Family,852.16,Card,Success,Active,2023-08-30 20:41:15
SUB00005797,USER000844,Sports,399.81,UPI,Success,Expired,2026-03-29 13:22:11
SUB00005798,USER001650,Sports,522.54,UPI,Success,Active,2024-02-22 07:20:52
SUB00005799,USER000989,Premium,633.61,UPI,Success,Expired,2026-05-11 07:50:13
SUB00005800,USER001177,Basic,292.18,Card,Pending,Expired,2023-08-15 01:10:11
SUB00005801,USER001591,Sports,575.58,NetBanking,Success,Active,2023-10-02 01:06:55
SUB00005802,USER002732,Sports,426.59,UPI,Success,Expired,2023-05-11 08:30:13
SUB00005803,USER001294,Sports,604.91,Wallet,Failed,Active,2023-07-24 08:35:17
SUB00005804,USER002594,Family,1124.05,Wallet,Success,Active,2026-02-28 10:49:48
SUB00005805,USER000754,Sports,305.20,Card,Success,Active,2026-04-20 14:09:52
SUB00005806,USER000860,Basic,299.87,UPI,Failed,Cancelled,2023-09-19 10:35:37
SUB00005807,USER000906,Family,1323.95,NetBanking,Success,Active,2024-03-02 06:48:25
SUB00005808,USER000570,Family,974.78,UPI,Failed,Active,2025-07-30 17:46:13
SUB00005809,USER000222,Sports,643.45,Card,Success,Expired,2024-11-20 02:28:10
SUB00005810,USER001341,Premium,932.42,Card,Success,Cancelled,2025-08-16 01:38:04
SUB00005811,USER002005,Premium,855.94,Wallet,Success,Expired,2023-06-15 18:52:09
SUB00005812,USER001922,Premium,907.79,Card,Success,Cancelled,2024-10-25 17:19:01
SUB00005813,USER001675,Sports,303.25,Card,Failed,Active,2025-12-06 20:03:59
SUB00005814,USER002542,Basic,348.66,Wallet,Success,Cancelled,2024-10-08 00:40:21
SUB00005815,USER000026,Premium,810.82,Wallet,Pending,Cancelled,2023-10-03 16:10:14
SUB00005816,USER000695,Basic,386.26,Card,Success,Active,2024-05-17 08:13:37
SUB00005817,USER002871,Premium,593.85,UPI,Pending,Active,2024-08-06 21:17:23
SUB00005818,USER002521,Sports,550.66,Wallet,Pending,Expired,2024-12-17 00:07:32
SUB00005819,USER000574,Premium,564.50,UPI,Success,Cancelled,2025-10-12 00:00:42
SUB00005820,USER000033,Family,1181.46,UPI,Success,Expired,2023-05-08 15:08:56
SUB00005821,USER001929,Family,1135.09,NetBanking,Success,Active,2025-02-23 00:20:35
SUB00005822,USER001058,Family,839.07,Card,Failed,Active,2023-05-23 22:44:38
SUB00005823,USER000862,Premium,667.75,Wallet,Success,Active,2024-07-13 19:38:15
SUB00005824,USER002901,Premium,708.04,UPI,Success,Expired,2023-12-17 03:02:08
SUB00005825,USER002205,Sports,412.88,Wallet,Failed,Expired,2023-12-28 00:04:07
SUB00005826,USER001101,Basic,367.92,NetBanking,Success,Expired,2023-03-04 09:06:38
SUB00005827,USER002037,Sports,460.34,Wallet,Success,Expired,2024-11-11 22:10:43
SUB00005828,USER002801,Basic,389.85,UPI,Pending,Cancelled,2024-04-16 06:48:29
SUB00005829,USER000867,Basic,396.80,NetBanking,Success,Active,2023-04-29 03:40:12
SUB00005830,USER002054,Premium,568.32,UPI,Success,Active,2025-06-04 23:04:04
SUB00005831,USER001984,Premium,507.22,UPI,Success,Expired,2024-12-02 22:26:08
SUB00005832,USER002557,Premium,689.32,Card,Success,Active,2025-05-29 00:53:14
SUB00005833,USER002675,Premium,574.97,Card,Success,Active,2023-05-10 09:31:13
SUB00005834,USER000435,Family,1386.33,Wallet,Success,Active,2023-05-08 02:42:59
SUB00005835,USER002526,Premium,734.33,NetBanking,Success,Active,2025-09-16 19:57:32
SUB00005836,USER000745,Family,1261.25,Card,Success,Expired,2026-04-09 09:06:35
SUB00005837,USER000391,Family,893.97,Wallet,Success,Cancelled,2023-04-12 02:40:25
SUB00005838,USER002582,Sports,584.54,Card,Success,Cancelled,2023-03-10 02:05:53
SUB00005839,USER000616,Sports,603.68,UPI,Success,Expired,2024-12-11 22:28:27
SUB00005840,USER002257,Sports,664.50,UPI,Success,Cancelled,2025-09-12 08:22:12
SUB00005841,USER001552,Sports,639.38,Wallet,Pending,Cancelled,2026-02-15 09:12:02
SUB00005842,USER002793,Premium,776.58,Wallet,Success,Expired,2024-01-23 15:16:19
SUB00005843,USER000912,Basic,265.42,NetBanking,Success,Active,2023-03-11 22:19:17
SUB00005844,USER000829,Sports,663.32,UPI,Success,Expired,2025-03-13 22:41:32
SUB00005845,USER001155,Premium,795.99,Wallet,Failed,Active,2025-05-30 08:35:09
SUB00005846,USER002585,Basic,213.15,UPI,Success,Expired,2023-12-29 13:17:44
SUB00005847,USER001690,Premium,968.75,NetBanking,Pending,Active,2025-04-13 09:40:37
SUB00005848,USER000220,Basic,250.06,Card,Success,Expired,2026-02-12 02:33:53
SUB00005849,USER002985,Premium,531.74,Card,Failed,Cancelled,2024-11-16 03:05:09
SUB00005850,USER001652,Basic,212.33,Wallet,Failed,Active,2023-04-21 15:30:52
SUB00005851,USER002218,Basic,324.84,Wallet,Success,Active,2026-04-27 09:21:24
SUB00005852,USER001748,Premium,536.26,Card,Success,Active,2023-12-02 02:32:46
SUB00005853,USER001137,Premium,967.77,NetBanking,Success,Active,2024-02-10 13:54:54
SUB00005854,USER001669,Sports,494.56,UPI,Success,Expired,2025-03-20 10:09:34
SUB00005855,USER000835,Sports,639.20,Wallet,Success,Expired,2024-08-29 21:25:56
SUB00005856,USER002923,Family,805.49,NetBanking,Pending,Cancelled,2024-01-01 13:01:32
SUB00005857,USER002878,Basic,240.49,NetBanking,Success,Active,2023-03-07 19:07:38
SUB00005858,USER002460,Basic,358.95,Wallet,Failed,Expired,2026-04-01 23:28:31
SUB00005859,USER002964,Basic,238.61,Card,Pending,Expired,2023-05-25 03:17:41
SUB00005860,USER001814,Basic,310.72,NetBanking,Success,Expired,2025-08-18 14:39:40
SUB00005861,USER002163,Basic,317.43,UPI,Success,Cancelled,2025-05-07 20:54:26
SUB00005862,USER001983,Premium,535.64,UPI,Success,Cancelled,2026-05-27 15:07:09
SUB00005863,USER002133,Family,1164.09,NetBanking,Success,Expired,2025-04-29 07:24:19
SUB00005864,USER001880,Basic,267.65,Card,Success,Expired,2024-01-26 22:45:53
SUB00005865,USER001983,Basic,324.45,Wallet,Failed,Active,2026-06-02 01:18:09
SUB00005866,USER001693,Premium,823.77,UPI,Success,Expired,2024-10-23 06:06:29
SUB00005867,USER001132,Basic,308.89,UPI,Success,Active,2026-06-16 11:06:44
SUB00005868,USER002378,Family,885.41,NetBanking,Success,Expired,2024-07-08 04:08:36
SUB00005869,USER000979,Sports,441.45,Wallet,Success,Expired,2026-01-11 16:21:40
SUB00005870,USER002033,Family,1232.18,NetBanking,Success,Cancelled,2025-01-15 00:33:29
SUB00005871,USER000101,Sports,522.73,UPI,Success,Active,2026-03-10 14:54:14
SUB00005872,USER002859,Sports,597.39,UPI,Success,Active,2024-06-12 21:18:24
SUB00005873,USER001452,Sports,653.12,UPI,Pending,Cancelled,2026-05-25 07:25:47
SUB00005874,USER002593,Sports,692.69,UPI,Success,Active,2024-08-19 02:28:09
SUB00005875,USER002766,Family,1118.94,NetBanking,Success,Active,2025-10-29 13:20:08
SUB00005876,USER000178,Family,800.95,Wallet,Success,Cancelled,2023-08-31 21:57:04
SUB00005877,USER000706,Basic,291.66,UPI,Failed,Expired,2024-07-20 07:48:01
SUB00005878,USER001736,Basic,208.69,NetBanking,Success,Active,2025-11-15 18:16:35
SUB00005879,USER001422,Premium,797.48,Wallet,Success,Cancelled,2023-06-15 14:51:40
SUB00005880,USER001575,Premium,879.59,NetBanking,Success,Expired,2024-02-12 20:54:52
SUB00005881,USER001218,Family,981.98,Card,Pending,Active,2024-07-12 09:16:41
SUB00005882,USER000502,Family,892.53,Wallet,Success,Cancelled,2023-07-29 15:09:16
SUB00005883,USER001660,Sports,662.27,Card,Success,Cancelled,2025-10-04 09:34:11
SUB00005884,USER002969,Sports,378.72,UPI,Success,Expired,2026-04-15 03:37:36
SUB00005885,USER002426,Family,819.65,NetBanking,Success,Cancelled,2024-02-12 22:45:46
SUB00005886,USER002640,Basic,367.26,Wallet,Success,Expired,2023-08-11 01:46:05
SUB00005887,USER002825,Premium,717.73,NetBanking,Failed,Expired,2025-11-26 00:10:09
SUB00005888,USER000496,Sports,347.33,Card,Success,Expired,2025-01-11 01:54:11
SUB00005889,USER001605,Sports,651.94,NetBanking,Success,Cancelled,2025-06-26 04:20:35
SUB00005890,USER000308,Premium,594.83,Wallet,Success,Active,2023-05-25 09:20:53
SUB00005891,USER001415,Family,1097.70,Card,Pending,Active,2023-04-20 14:43:59
SUB00005892,USER002427,Sports,548.07,Card,Success,Cancelled,2025-11-09 03:14:38
SUB00005893,USER002215,Family,1114.88,Wallet,Success,Active,2025-04-22 07:36:11
SUB00005894,USER000891,Family,1108.53,NetBanking,Success,Cancelled,2024-11-23 04:11:32
SUB00005895,USER000914,Basic,255.30,NetBanking,Success,Active,2025-02-06 14:01:54
SUB00005896,USER002484,Family,928.12,UPI,Success,Cancelled,2025-12-29 06:19:50
SUB00005897,USER001108,Premium,856.66,NetBanking,Success,Expired,2024-02-04 20:04:24
SUB00005898,USER000144,Sports,676.05,UPI,Pending,Cancelled,2023-09-05 15:45:33
SUB00005899,USER002700,Basic,205.67,NetBanking,Success,Expired,2025-12-05 15:57:17
SUB00005900,USER001288,Premium,846.16,UPI,Success,Cancelled,2023-09-27 22:12:51
SUB00005901,USER002376,Basic,387.69,Card,Success,Cancelled,2024-11-28 09:24:41
SUB00005902,USER001316,Premium,567.81,Wallet,Success,Expired,2023-04-17 09:38:25
SUB00005903,USER001247,Family,1160.37,Card,Success,Active,2026-03-13 21:56:17
SUB00005904,USER000157,Premium,563.37,Card,Failed,Cancelled,2025-05-02 20:23:37
SUB00005905,USER000475,Basic,296.36,NetBanking,Pending,Cancelled,2025-07-21 15:01:08
SUB00005906,USER001087,Basic,268.00,UPI,Success,Expired,2025-04-01 16:33:07
SUB00005907,USER002429,Sports,327.95,Card,Pending,Active,2026-06-17 14:28:35
SUB00005908,USER001764,Sports,633.91,NetBanking,Success,Cancelled,2024-03-13 04:41:07
SUB00005909,USER000484,Premium,965.87,NetBanking,Success,Active,2026-06-11 20:54:52
SUB00005910,USER002678,Premium,721.39,Wallet,Success,Cancelled,2023-04-22 17:57:19
SUB00005911,USER002956,Premium,558.70,UPI,Success,Cancelled,2024-04-07 12:33:18
SUB00005912,USER000497,Basic,236.25,UPI,Success,Active,2023-03-08 18:25:45
SUB00005913,USER002190,Premium,514.90,Card,Failed,Active,2025-02-27 16:20:38
SUB00005914,USER002877,Sports,413.53,NetBanking,Success,Expired,2026-04-09 04:22:29
SUB00005915,USER002148,Basic,365.74,Card,Success,Expired,2025-05-10 03:37:09
SUB00005916,USER000468,Premium,724.61,NetBanking,Pending,Expired,2023-01-24 01:21:40
SUB00005917,USER000986,Sports,534.38,Wallet,Pending,Expired,2026-01-27 08:15:12
SUB00005918,USER002495,Family,1107.31,UPI,Pending,Expired,2026-02-06 02:52:48
SUB00005919,USER000152,Premium,680.95,Card,Success,Expired,2026-02-07 16:41:23
SUB00005920,USER001932,Premium,553.92,Wallet,Success,Expired,2025-09-08 13:30:25
SUB00005921,USER000035,Basic,361.77,Card,Success,Active,2024-11-08 08:55:29
SUB00005922,USER000727,Sports,339.36,Wallet,Success,Active,2023-01-24 18:47:50
SUB00005923,USER002459,Premium,602.25,UPI,Pending,Active,2023-11-10 07:49:54
SUB00005924,USER000639,Family,1064.11,Wallet,Pending,Expired,2024-10-05 16:29:15
SUB00005925,USER001413,Premium,960.43,NetBanking,Success,Cancelled,2025-11-19 00:38:22
SUB00005926,USER000228,Family,1259.33,UPI,Failed,Expired,2024-11-12 04:12:09
SUB00005927,USER001492,Family,1340.68,Card,Success,Cancelled,2023-08-23 21:01:09
SUB00005928,USER001231,Premium,721.85,Card,Success,Cancelled,2025-07-06 04:39:27
SUB00005929,USER002741,Basic,207.99,NetBanking,Failed,Cancelled,2026-06-17 20:50:51
SUB00005930,USER000770,Basic,289.55,NetBanking,Success,Expired,2026-02-17 08:07:04
SUB00005931,USER000561,Basic,255.77,NetBanking,Success,Expired,2025-02-22 05:31:46
SUB00005932,USER001975,Sports,562.38,UPI,Success,Expired,2023-03-23 01:40:05
SUB00005933,USER000029,Basic,360.14,UPI,Pending,Cancelled,2023-11-20 02:38:08
SUB00005934,USER000452,Family,1038.51,Wallet,Success,Cancelled,2023-02-26 07:43:59
SUB00005935,USER001983,Sports,392.86,UPI,Failed,Expired,2024-01-10 21:35:08
SUB00005936,USER001282,Premium,711.16,UPI,Success,Cancelled,2023-08-30 00:39:06
SUB00005937,USER002053,Family,1230.05,Card,Success,Cancelled,2024-08-17 07:29:54
SUB00005938,USER002579,Basic,326.08,NetBanking,Success,Active,2023-04-25 11:17:03
SUB00005939,USER000516,Family,857.52,UPI,Pending,Expired,2023-05-30 13:02:55
SUB00005940,USER001535,Basic,224.55,Card,Pending,Active,2024-01-20 13:36:28
SUB00005941,USER000831,Family,908.92,Card,Pending,Cancelled,2026-05-23 10:59:34
SUB00005942,USER000456,Family,1193.24,Card,Success,Cancelled,2024-06-01 23:52:48
SUB00005943,USER001934,Premium,660.13,NetBanking,Success,Active,2025-09-17 09:54:58
SUB00005944,USER001542,Sports,484.58,Card,Success,Expired,2024-02-11 16:41:35
SUB00005945,USER002859,Family,1484.74,NetBanking,Success,Expired,2023-01-10 22:43:58
SUB00005946,USER001001,Basic,227.00,NetBanking,Success,Cancelled,2024-07-23 08:43:35
SUB00005947,USER001742,Family,869.68,NetBanking,Failed,Cancelled,2023-08-07 14:26:41
SUB00005948,USER002519,Premium,789.44,Wallet,Success,Cancelled,2024-04-14 22:02:18
SUB00005949,USER000951,Premium,657.92,Card,Success,Active,2023-01-30 13:17:56
SUB00005950,USER001133,Family,1380.76,UPI,Success,Cancelled,2025-01-13 02:49:41
SUB00005951,USER000398,Premium,827.45,Wallet,Failed,Cancelled,2024-12-08 21:52:42
SUB00005952,USER001051,Family,1319.98,UPI,Success,Cancelled,2023-04-18 23:07:14
SUB00005953,USER001455,Sports,409.48,Card,Success,Active,2025-07-02 20:07:40
SUB00005954,USER000466,Basic,346.90,Card,Success,Active,2025-03-12 08:56:23
SUB00005955,USER000989,Basic,203.78,Wallet,Failed,Expired,2025-04-03 07:56:46
SUB00005956,USER001468,Family,857.07,Wallet,Success,Cancelled,2025-01-19 12:28:10
SUB00005957,USER001768,Sports,695.16,Card,Success,Expired,2023-06-21 09:24:33
SUB00005958,USER000849,Sports,552.80,NetBanking,Success,Cancelled,2024-05-12 21:22:44
SUB00005959,USER002350,Sports,308.75,Card,Pending,Expired,2023-12-02 14:35:42
SUB00005960,USER002747,Family,1091.21,Card,Success,Cancelled,2026-02-24 18:55:36
SUB00005961,USER002455,Sports,615.64,NetBanking,Success,Active,2025-05-25 15:15:24
SUB00005962,USER001101,Family,1332.96,Wallet,Failed,Active,2024-04-02 14:28:30
SUB00005963,USER002040,Premium,552.29,UPI,Success,Active,2023-12-28 01:00:34
SUB00005964,USER000095,Family,1065.89,Card,Success,Active,2024-08-27 17:33:19
SUB00005965,USER001825,Basic,349.91,NetBanking,Success,Cancelled,2024-12-24 16:46:28
SUB00005966,USER001569,Family,1165.34,Wallet,Success,Cancelled,2024-01-18 13:09:51
SUB00005967,USER001101,Family,1140.23,Card,Success,Active,2026-03-07 19:01:39
SUB00005968,USER001443,Sports,565.35,NetBanking,Success,Active,2026-05-31 07:49:02
SUB00005969,USER001281,Family,1270.81,UPI,Pending,Active,2024-08-14 05:46:02
SUB00005970,USER000188,Family,1341.20,Card,Pending,Active,2024-08-05 15:12:48
SUB00005971,USER002399,Basic,294.34,Card,Success,Active,2024-11-28 00:38:18
SUB00005972,USER002545,Family,819.37,UPI,Success,Expired,2024-08-25 06:35:14
SUB00005973,USER002548,Family,941.02,UPI,Success,Cancelled,2023-02-19 20:13:52
SUB00005974,USER002433,Basic,266.26,Wallet,Pending,Cancelled,2023-12-30 19:21:02
SUB00005975,USER000120,Sports,461.12,NetBanking,Success,Cancelled,2026-04-07 00:24:52
SUB00005976,USER000961,Sports,373.66,Wallet,Success,Cancelled,2023-01-17 05:12:39
SUB00005977,USER000540,Family,1369.25,Card,Failed,Cancelled,2023-12-15 09:57:45
SUB00005978,USER002320,Basic,202.60,Wallet,Success,Cancelled,2024-01-21 17:12:54
SUB00005979,USER001614,Premium,708.08,Card,Success,Cancelled,2024-04-16 12:17:13
SUB00005980,USER001875,Sports,506.23,UPI,Success,Cancelled,2026-06-26 02:16:50
SUB00005981,USER001612,Premium,905.48,Card,Success,Active,2023-08-24 05:24:10
SUB00005982,USER002395,Premium,931.64,NetBanking,Success,Expired,2024-09-10 20:45:56
SUB00005983,USER001224,Basic,213.37,UPI,Success,Active,2024-10-12 06:39:46
SUB00005984,USER001712,Premium,584.47,UPI,Failed,Active,2025-12-20 06:27:58
SUB00005985,USER002309,Sports,638.51,Wallet,Pending,Expired,2023-09-17 18:03:53
