search_id,user_id,search_query,recommended_content,clicked_content,recommendation_score,search_timestamp
SRCH00009122,USER001901,IPL,CONT000602,CONT000204,0.56,2026-04-30 20:38:18
SRCH00009123,USER002487,Documentary,CONT000968,CONT000968,0.81,2023-08-11 16:33:33
SRCH00009124,USER002369,Action Movies,CONT000877,CONT000296,0.79,2025-03-26 15:44:06
SRCH00009125,USER001815,IPL,CONT000314,CONT000370,0.15,2023-09-25 11:37:15
SRCH00009126,USER002867,Documentary,CONT000452,CONT000344,0.25,2023-02-14 06:52:35
SRCH00009127,USER001315,Marvel,CONT000697,CONT000041,0.54,2025-01-08 09:41:17
SRCH00009128,USER001192,Kids,CONT000800,CONT000164,0.46,2024-10-20 10:23:02
SRCH00009129,USER000410,Comedy,CONT000913,CONT000930,0.59,2024-02-25 08:26:36
SRCH00009130,USER002904,KDrama,CONT000202,CONT000241,0.73,2026-05-20 10:21:51
SRCH00009131,USER000211,Comedy,CONT000421,CONT000421,0.57,2025-09-30 06:40:40
SRCH00009132,USER000603,Anime,CONT000839,CONT000972,0.39,2023-08-09 23:27:35
SRCH00009133,USER000434,Marvel,CONT000390,CONT000937,0.66,2025-04-22 11:06:05
SRCH00009134,USER001321,Anime,CONT000513,CONT000934,0.25,2025-12-02 07:55:55
SRCH00009135,USER001972,IPL,CONT000385,CONT000418,0.73,2023-10-06 06:37:41
SRCH00009136,USER000202,Documentary,CONT000433,CONT000433,0.15,2023-03-14 02:43:00
SRCH00009137,USER001224,Sci-Fi,CONT000248,CONT000790,0.24,2023-06-23 07:46:48
SRCH00009138,USER001746,Anime,CONT000510,CONT000203,0.80,2025-06-20 04:46:58
SRCH00009139,USER001889,KDrama,CONT000345,CONT000345,0.99,2024-07-02 14:23:56
SRCH00009140,USER001950,Kids,CONT000429,CONT000429,0.89,2026-05-04 12:01:49
SRCH00009141,USER000974,Comedy,CONT000840,CONT000864,0.35,2025-12-27 09:34:09
SRCH00009142,USER002495,Sci-Fi,CONT000397,CONT000845,0.73,2024-09-25 06:07:27
SRCH00009143,USER002988,Kids,CONT000828,CONT000271,0.45,2023-09-04 03:41:55
SRCH00009144,USER001440,Drama,CONT000298,CONT000408,0.06,2025-10-29 19:57:19
SRCH00009145,USER002056,KDrama,CONT000489,CONT000489,0.86,2023-01-08 19:36:13
SRCH00009146,USER001858,Anime,CONT000818,CONT000453,0.17,2024-11-30 17:39:36
SRCH00009147,USER000088,IPL,CONT000167,CONT000950,0.81,2024-07-18 14:14:05
SRCH00009148,USER001649,Sci-Fi,CONT000040,CONT000040,0.15,2026-01-21 17:28:51
SRCH00009149,USER002642,Action Movies,CONT000728,CONT000363,0.72,2024-07-13 07:27:18
SRCH00009150,USER002985,Action Movies,CONT000178,CONT000112,0.68,2023-03-18 04:00:48
SRCH00009151,USER000500,Sci-Fi,CONT000211,CONT000241,0.83,2024-09-18 16:52:42
SRCH00009152,USER001067,Sci-Fi,CONT000229,CONT000229,0.88,2026-04-15 21:41:35
SRCH00009153,USER002849,Comedy,CONT000860,CONT000957,0.61,2026-05-21 11:00:48
SRCH00009154,USER002127,IPL,CONT000915,CONT000915,0.96,2024-11-20 23:55:56
SRCH00009155,USER002177,Drama,CONT000182,CONT000349,0.37,2023-06-12 21:04:31
SRCH00009156,USER001731,Action Movies,CONT000245,CONT000799,0.70,2023-08-15 14:49:22
SRCH00009157,USER000965,Anime,CONT000784,CONT000359,0.29,2025-02-11 23:46:26
SRCH00009158,USER001887,IPL,CONT000372,CONT000372,0.30,2025-11-21 16:00:47
SRCH00009159,USER001021,Action Movies,CONT000089,CONT000181,0.85,2024-01-12 16:34:32
SRCH00009160,USER000772,Comedy,CONT000981,CONT000446,0.50,2023-05-13 13:23:31
SRCH00009161,USER002502,Action Movies,CONT000858,CONT000858,0.98,2025-10-23 22:58:37
SRCH00009162,USER002509,Comedy,CONT000205,CONT000941,0.80,2025-11-26 23:48:31
SRCH00009163,USER002554,Marvel,CONT000250,CONT000009,0.31,2024-04-18 00:46:42
SRCH00009164,USER000651,Sci-Fi,CONT000991,CONT000567,0.75,2025-08-18 12:45:51
SRCH00009165,USER002194,IPL,CONT000665,CONT000062,0.96,2023-08-05 04:05:56
SRCH00009166,USER002924,IPL,CONT000745,CONT000364,0.09,2024-02-14 14:33:08
SRCH00009167,USER002275,Anime,CONT000734,CONT000784,0.71,2024-12-14 22:39:10
SRCH00009168,USER001394,Marvel,CONT000258,CONT000328,0.61,2023-08-02 08:47:15
SRCH00009169,USER001649,Anime,CONT000617,CONT000128,0.30,2024-10-06 19:20:15
SRCH00009170,USER002136,Sci-Fi,CONT000882,CONT000882,0.74,2023-03-09 06:35:43
SRCH00009171,USER000425,Anime,CONT000688,CONT000366,0.17,2025-11-18 02:09:10
SRCH00009172,USER000515,Sci-Fi,CONT000643,CONT000625,0.01,2025-01-13 04:18:08
SRCH00009173,USER001012,Marvel,CONT000696,CONT000689,0.69,2024-10-27 00:43:12
SRCH00009174,USER001834,Sci-Fi,CONT000693,CONT000395,0.25,2025-11-27 20:07:27
SRCH00009175,USER000251,Marvel,CONT000924,CONT000924,0.82,2025-07-21 20:46:55
SRCH00009176,USER000451,IPL,CONT000022,CONT000022,0.87,2024-12-08 21:05:54
SRCH00009177,USER001226,Action Movies,CONT000513,CONT000989,0.55,2023-07-07 07:39:47
SRCH00009178,USER002710,IPL,CONT000518,CONT000475,0.71,2024-11-18 11:49:22
SRCH00009179,USER002952,Anime,CONT000644,CONT000644,0.98,2024-04-29 21:49:50
SRCH00009180,USER002371,Anime,CONT000790,CONT000951,0.41,2024-06-08 15:55:48
SRCH00009181,USER000856,IPL,CONT000837,CONT000485,0.22,2023-09-19 20:32:06
SRCH00009182,USER001849,Anime,CONT000886,CONT000225,0.07,2023-08-17 05:55:21
SRCH00009183,USER000240,IPL,CONT000944,CONT000864,0.45,2025-06-03 12:05:07
SRCH00009184,USER002939,Anime,CONT000479,CONT000651,0.22,2024-11-06 06:11:13
SRCH00009185,USER000388,Anime,CONT000466,CONT000466,0.93,2024-07-30 09:33:49
SRCH00009186,USER002548,Anime,CONT000140,CONT000706,0.74,2025-10-10 09:50:21
SRCH00009187,USER001450,Kids,CONT000984,CONT000914,0.36,2023-09-08 21:31:30
SRCH00009188,USER000070,Marvel,CONT000424,CONT000424,0.95,2023-06-26 19:40:28
SRCH00009189,USER002325,IPL,CONT000967,CONT000318,0.69,2025-10-30 09:28:02
SRCH00009190,USER000584,Marvel,CONT000843,CONT000150,0.01,2024-09-25 22:25:30
SRCH00009191,USER000364,Documentary,CONT000240,CONT000240,0.37,2025-08-03 01:29:50
SRCH00009192,USER000303,Action Movies,CONT000171,CONT000171,0.98,2024-06-06 12:40:39
SRCH00009193,USER000715,Kids,CONT000322,CONT000300,0.53,2025-12-23 00:44:58
SRCH00009194,USER000328,Anime,CONT000132,CONT000132,0.85,2025-08-14 20:43:33
SRCH00009195,USER002980,Action Movies,CONT000920,CONT000919,0.50,2024-01-12 05:28:43
SRCH00009196,USER001127,Anime,CONT000755,CONT000350,0.58,2023-09-02 15:47:18
SRCH00009197,USER000207,Kids,CONT000505,CONT000798,0.41,2024-11-30 23:04:46
SRCH00009198,USER000565,Kids,CONT000582,CONT000393,0.35,2025-07-30 22:37:52
SRCH00009199,USER000415,Sci-Fi,CONT000686,CONT000145,0.15,2023-04-07 19:38:43
SRCH00009200,USER001886,Action Movies,CONT000298,CONT000058,0.25,2026-01-19 02:43:05
SRCH00009201,USER000813,IPL,CONT000684,CONT000376,0.90,2024-10-08 01:42:21
SRCH00009202,USER000941,Anime,CONT000004,CONT000004,0.91,2025-12-30 17:58:33
SRCH00009203,USER001210,Sci-Fi,CONT000763,CONT000792,0.18,2023-03-19 00:13:44
SRCH00009204,USER001067,Comedy,CONT000275,CONT000200,0.62,2024-02-14 11:24:07
SRCH00009205,USER000395,Sci-Fi,CONT000919,CONT000231,0.60,2023-11-13 12:52:05
SRCH00009206,USER002340,Marvel,CONT000196,CONT000539,0.63,2023-08-10 02:59:18
SRCH00009207,USER001481,Action Movies,CONT000573,CONT000573,0.90,2026-06-12 17:33:15
SRCH00009208,USER000957,Kids,CONT000833,CONT000833,0.98,2023-10-30 01:53:08
SRCH00009209,USER000095,Action Movies,CONT000688,CONT000688,0.48,2023-07-02 09:17:13
SRCH00009210,USER002785,Kids,CONT000790,CONT000819,0.11,2026-06-29 03:51:22
SRCH00009211,USER001078,Marvel,CONT000812,CONT000812,0.71,2023-05-03 17:31:49
SRCH00009212,USER000751,Documentary,CONT000715,CONT000763,0.12,2024-09-10 17:34:21
SRCH00009213,USER002593,IPL,CONT000257,CONT000818,0.15,2024-01-03 05:47:19
SRCH00009214,USER001570,Documentary,CONT000943,CONT000645,0.37,2026-04-16 01:51:15
SRCH00009215,USER001718,Anime,CONT000755,CONT000755,0.85,2024-12-10 03:22:56
SRCH00009216,USER001677,IPL,CONT000664,CONT000893,0.30,2024-12-27 21:45:24
SRCH00009217,USER001060,Anime,CONT000774,CONT000383,0.54,2023-07-26 08:58:14
SRCH00009218,USER001274,Sci-Fi,CONT000459,CONT000788,0.55,2025-03-10 08:06:40
SRCH00009219,USER002008,Sci-Fi,CONT000989,CONT000989,0.20,2023-11-07 19:28:54
SRCH00009220,USER001740,Comedy,CONT000632,CONT000597,0.02,2025-06-11 10:03:36
SRCH00009221,USER001856,Comedy,CONT000985,CONT000129,0.23,2024-10-16 13:36:18
SRCH00009222,USER001672,Comedy,CONT000210,CONT000622,0.08,2025-11-10 04:11:06
SRCH00009223,USER002558,Documentary,CONT000686,CONT000068,0.05,2023-04-15 11:33:44
SRCH00009224,USER001173,Action Movies,CONT000282,CONT000238,0.06,2023-02-02 05:02:32
SRCH00009225,USER001056,Kids,CONT000694,CONT000765,0.63,2026-03-08 20:08:00
SRCH00009226,USER000155,Comedy,CONT000662,CONT000316,0.92,2024-12-02 20:14:52
SRCH00009227,USER002348,Anime,CONT000879,CONT000661,0.05,2024-11-23 05:08:22
SRCH00009228,USER000393,Comedy,CONT000774,CONT000774,0.87,2023-03-07 21:52:11
SRCH00009229,USER002308,Kids,CONT000930,CONT000584,0.54,2024-03-04 05:50:50
SRCH00009230,USER000357,Kids,CONT000405,CONT000405,0.97,2025-08-18 15:57:09
SRCH00009231,USER000465,Anime,CONT000923,CONT000407,0.14,2026-05-19 05:31:04
SRCH00009232,USER002946,Drama,CONT000136,CONT000136,0.85,2023-08-27 03:16:21
SRCH00009233,USER002713,Action Movies,CONT000912,CONT000845,0.61,2024-12-02 06:50:34
SRCH00009234,USER001519,Marvel,CONT000647,CONT000395,0.51,2025-12-28 11:52:15
SRCH00009235,USER000448,Documentary,CONT000951,CONT000983,0.58,2025-10-13 14:35:09
SRCH00009236,USER000372,Comedy,CONT000272,CONT000427,0.23,2023-10-01 13:49:40
SRCH00009237,USER000680,Sci-Fi,CONT000837,CONT000004,0.84,2024-10-30 05:35:02
SRCH00009238,USER002816,Action Movies,CONT000253,CONT000743,0.19,2025-10-16 06:32:17
SRCH00009239,USER001493,Drama,CONT000761,CONT000761,0.61,2026-05-22 16:03:12
SRCH00009240,USER000323,Documentary,CONT000699,CONT000699,0.75,2023-10-24 01:47:54
SRCH00009241,USER001466,Action Movies,CONT000926,CONT000182,0.40,2023-05-07 12:33:51
SRCH00009242,USER000134,Documentary,CONT000557,CONT000056,0.33,2025-11-16 09:16:24
SRCH00009243,USER000298,IPL,CONT000636,CONT000389,0.50,2023-12-18 17:34:49
SRCH00009244,USER001882,Drama,CONT000638,CONT000638,0.66,2024-06-07 13:44:31
SRCH00009245,USER002120,KDrama,CONT000073,CONT000075,0.68,2024-12-20 21:47:28
SRCH00009246,USER000184,Comedy,CONT000556,CONT000981,0.50,2023-11-07 15:43:43
SRCH00009247,USER002730,Comedy,CONT000654,CONT000311,0.34,2023-01-09 05:25:10
SRCH00009248,USER002535,Kids,CONT000734,CONT000152,0.71,2024-06-22 03:22:05
SRCH00009249,USER000660,Comedy,CONT000243,CONT000114,0.76,2025-02-02 07:29:03
SRCH00009250,USER000017,IPL,CONT000092,CONT000684,0.03,2023-02-21 08:36:20
SRCH00009251,USER000131,Drama,CONT000795,CONT000123,0.65,2025-12-03 02:08:07
SRCH00009252,USER002896,Kids,CONT000170,CONT000088,0.92,2023-02-22 21:06:06
SRCH00009253,USER002414,Action Movies,CONT000093,CONT000254,0.46,2024-07-07 06:02:09
SRCH00009254,USER002184,Action Movies,CONT000651,CONT000889,0.04,2025-10-27 12:18:22
SRCH00009255,USER002915,Anime,CONT000603,CONT000550,0.66,2026-05-17 08:33:33
SRCH00009256,USER001591,Comedy,CONT000499,CONT000387,0.23,2025-01-23 05:55:09
SRCH00009257,USER002542,IPL,CONT000829,CONT000829,0.89,2025-03-12 10:09:55
SRCH00009258,USER002386,Drama,CONT000293,CONT000293,0.43,2025-10-07 05:29:53
SRCH00009259,USER000554,Documentary,CONT000002,CONT000384,0.22,2024-11-19 12:22:21
SRCH00009260,USER001456,Sci-Fi,CONT000930,CONT000925,0.32,2025-01-15 09:00:22
SRCH00009261,USER001677,Action Movies,CONT000517,CONT000517,0.89,2025-07-09 16:00:03
SRCH00009262,USER002085,Documentary,CONT000520,CONT000677,0.10,2023-06-27 13:17:34
SRCH00009263,USER002293,Action Movies,CONT000166,CONT000618,0.05,2025-01-14 08:12:49
SRCH00009264,USER001729,Anime,CONT000565,CONT000565,0.65,2025-04-18 16:47:35
SRCH00009265,USER001195,Action Movies,CONT000129,CONT000129,0.92,2024-11-24 15:01:45
SRCH00009266,USER002372,Kids,CONT000213,CONT000235,0.74,2023-10-20 08:34:11
SRCH00009267,USER001077,Comedy,CONT000730,CONT000451,0.48,2025-02-18 04:03:17
SRCH00009268,USER001057,Marvel,CONT000875,CONT000562,0.57,2023-12-02 07:05:35
SRCH00009269,USER001883,Documentary,CONT000394,CONT000437,0.21,2024-10-03 19:07:52
SRCH00009270,USER001533,Kids,CONT000232,CONT000232,0.54,2024-03-06 02:54:39
SRCH00009271,USER002828,IPL,CONT000300,CONT000300,0.82,2025-08-29 22:58:37
SRCH00009272,USER001491,KDrama,CONT000921,CONT000921,0.39,2024-04-01 16:11:37
SRCH00009273,USER000848,Marvel,CONT000118,CONT000416,0.50,2026-05-07 04:22:38
SRCH00009274,USER002849,Documentary,CONT000672,CONT000795,0.54,2024-03-24 18:03:22
SRCH00009275,USER002401,Anime,CONT000495,CONT000538,0.02,2023-01-27 19:49:36
SRCH00009276,USER000907,Drama,CONT000637,CONT000262,0.14,2023-01-07 08:11:05
SRCH00009277,USER001507,Marvel,CONT000852,CONT000103,0.04,2025-05-17 03:55:57
SRCH00009278,USER000338,Anime,CONT000270,CONT000735,0.50,2025-04-05 10:23:19
SRCH00009279,USER000082,Drama,CONT000770,CONT000983,0.05,2023-09-06 19:26:37
SRCH00009280,USER000357,Kids,CONT000341,CONT000277,0.14,2025-10-26 11:44:14
SRCH00009281,USER002069,Anime,CONT000415,CONT000529,0.53,2026-02-22 02:55:12
SRCH00009282,USER001426,Marvel,CONT000998,CONT000013,0.25,2024-01-04 08:43:53
SRCH00009283,USER002630,Drama,CONT000071,CONT000071,0.94,2023-12-07 04:02:00
SRCH00009284,USER000141,Marvel,CONT000995,CONT000951,0.39,2023-08-20 05:13:14
SRCH00009285,USER002831,Documentary,CONT000916,CONT000916,0.84,2025-04-01 14:48:01
SRCH00009286,USER001094,KDrama,CONT000767,CONT000767,0.90,2025-09-30 08:08:03
SRCH00009287,USER000493,KDrama,CONT000045,CONT000322,0.42,2025-05-02 13:41:05
SRCH00009288,USER002997,Action Movies,CONT000935,CONT000475,0.18,2026-01-06 04:03:22
SRCH00009289,USER002182,KDrama,CONT000102,CONT000289,0.06,2023-06-15 16:05:07
SRCH00009290,USER000373,Kids,CONT000104,CONT000927,0.51,2025-10-26 01:49:56
SRCH00009291,USER001900,Documentary,CONT000477,CONT000624,0.59,2025-11-16 00:20:16
SRCH00009292,USER000808,KDrama,CONT000970,CONT000970,0.28,2023-06-04 18:23:32
SRCH00009293,USER002553,Comedy,CONT000828,CONT000760,0.92,2024-04-09 16:37:57
SRCH00009294,USER001183,Sci-Fi,CONT000045,CONT000216,0.71,2025-06-25 20:32:54
SRCH00009295,USER001710,Documentary,CONT000825,CONT000825,0.82,2025-09-01 03:45:33
SRCH00009296,USER002299,IPL,CONT000125,CONT000125,0.96,2025-04-26 19:46:03
SRCH00009297,USER002769,Documentary,CONT000702,CONT000442,0.50,2024-04-24 22:31:22
SRCH00009298,USER002489,Sci-Fi,CONT000160,CONT000325,0.72,2024-09-03 23:08:40
SRCH00009299,USER001677,Comedy,CONT000979,CONT000815,0.11,2023-12-25 22:54:00
SRCH00009300,USER002895,Documentary,CONT000351,CONT000351,0.46,2023-02-10 20:41:09
SRCH00009301,USER000343,Sci-Fi,CONT000298,CONT000758,0.73,2024-08-09 06:44:56
SRCH00009302,USER001724,Anime,CONT000601,CONT000084,0.48,2026-04-10 23:19:13
SRCH00009303,USER002799,Kids,CONT000345,CONT000811,0.03,2023-05-18 19:58:58
SRCH00009304,USER001538,KDrama,CONT000771,CONT000585,0.78,2023-03-30 08:50:10
SRCH00009305,USER002080,Drama,CONT000316,CONT000329,0.50,2024-11-05 08:42:48
SRCH00009306,USER001482,IPL,CONT000468,CONT000788,0.06,2025-11-30 01:13:42
SRCH00009307,USER002207,Kids,CONT000107,CONT000695,0.33,2024-05-14 21:51:04
SRCH00009308,USER001918,KDrama,CONT000651,CONT000187,0.11,2023-06-26 14:19:45
SRCH00009309,USER002423,IPL,CONT000964,CONT000748,0.09,2023-01-26 07:53:06
SRCH00009310,USER001541,Marvel,CONT000018,CONT000310,0.33,2025-01-25 04:51:03
SRCH00009311,USER000532,Anime,CONT000342,CONT000550,0.15,2023-04-22 21:14:00
SRCH00009312,USER002264,IPL,CONT000614,CONT000442,0.25,2023-05-12 18:33:20
SRCH00009313,USER000731,Drama,CONT000719,CONT000196,0.63,2026-03-08 05:53:32
SRCH00009314,USER001320,Comedy,CONT000415,CONT000594,0.08,2026-03-28 19:38:14
SRCH00009315,USER001052,Marvel,CONT000338,CONT000940,0.07,2025-11-05 07:45:35
SRCH00009316,USER002135,Action Movies,CONT000999,CONT000034,0.64,2023-05-25 12:32:09
SRCH00009317,USER001637,Marvel,CONT000673,CONT000427,0.35,2023-11-26 21:13:32
SRCH00009318,USER000022,Drama,CONT000477,CONT000353,0.53,2023-01-10 06:40:10
SRCH00009319,USER001493,Action Movies,CONT000208,CONT000208,0.26,2025-07-10 05:40:25
SRCH00009320,USER000278,Kids,CONT000973,CONT000799,0.57,2023-11-10 17:17:01
SRCH00009321,USER000984,IPL,CONT000966,CONT000001,0.59,2024-10-02 23:25:07
SRCH00009322,USER002884,Drama,CONT000679,CONT000679,0.30,2024-05-01 21:30:35
SRCH00009323,USER000864,KDrama,CONT000610,CONT000397,0.08,2023-07-07 20:32:50
SRCH00009324,USER000784,Kids,CONT000608,CONT000608,0.08,2024-07-07 02:45:22
SRCH00009325,USER002317,KDrama,CONT000099,CONT000099,0.84,2024-10-02 02:16:04
SRCH00009326,USER000293,Documentary,CONT000706,CONT000873,0.75,2025-07-14 01:00:56
SRCH00009327,USER000758,IPL,CONT000089,CONT000859,0.66,2024-03-22 05:36:57
SRCH00009328,USER002005,IPL,CONT000763,CONT000763,0.84,2024-04-11 07:31:06
SRCH00009329,USER000617,Kids,CONT000607,CONT000264,0.37,2023-10-21 20:34:08
SRCH00009330,USER001749,Documentary,CONT000483,CONT000948,0.62,2024-12-20 20:36:51
SRCH00009331,USER002205,Sci-Fi,CONT000740,CONT000740,0.86,2025-01-18 05:14:50
SRCH00009332,USER001359,Sci-Fi,CONT000162,CONT000162,0.85,2024-08-23 12:07:13
SRCH00009333,USER002298,Action Movies,CONT000191,CONT000552,0.35,2024-10-31 07:18:28
SRCH00009334,USER001315,Documentary,CONT000939,CONT000542,0.71,2025-05-21 15:28:08
SRCH00009335,USER001801,Comedy,CONT000064,CONT000064,0.62,2025-02-18 02:06:08
SRCH00009336,USER000415,KDrama,CONT000903,CONT000446,0.55,2023-04-12 17:41:07
SRCH00009337,USER000533,Comedy,CONT000342,CONT000946,0.07,2025-04-14 19:36:23
SRCH00009338,USER000457,Action Movies,CONT000844,CONT000807,0.19,2023-12-03 12:41:46
SRCH00009339,USER001646,Anime,CONT000184,CONT000987,0.30,2023-04-26 20:55:22
SRCH00009340,USER000670,IPL,CONT000462,CONT000812,0.51,2023-03-28 13:02:38
SRCH00009341,USER000639,Drama,CONT000245,CONT000052,0.18,2024-09-14 12:29:54
SRCH00009342,USER000544,Sci-Fi,CONT000579,CONT000579,0.99,2023-08-16 20:48:00
SRCH00009343,USER002211,Drama,CONT000790,CONT000790,0.68,2023-03-18 00:32:41
SRCH00009344,USER002187,KDrama,CONT000257,CONT000711,0.59,2023-07-11 23:13:23
SRCH00009345,USER001805,KDrama,CONT000195,CONT000195,0.52,2023-10-09 00:48:07
SRCH00009346,USER002259,Sci-Fi,CONT000137,CONT000349,0.53,2025-02-01 06:27:22
SRCH00009347,USER002061,Marvel,CONT000427,CONT000724,0.51,2026-01-02 16:05:47
SRCH00009348,USER000953,Documentary,CONT000249,CONT000278,0.32,2023-01-04 17:58:35
SRCH00009349,USER000667,KDrama,CONT000931,CONT000761,0.12,2024-07-24 18:02:57
SRCH00009350,USER001312,Documentary,CONT000022,CONT000743,0.65,2023-10-28 17:31:09
SRCH00009351,USER000462,KDrama,CONT000671,CONT000671,0.78,2023-11-16 23:17:05
SRCH00009352,USER000495,Kids,CONT000535,CONT000078,0.18,2025-03-20 15:26:22
SRCH00009353,USER000451,Action Movies,CONT000777,CONT000777,0.96,2025-06-26 09:06:36
SRCH00009354,USER000094,KDrama,CONT000933,CONT000933,0.95,2024-10-26 23:24:30
SRCH00009355,USER000642,Action Movies,CONT000802,CONT000149,0.38,2025-03-15 15:48:41
SRCH00009356,USER001943,Anime,CONT000884,CONT000884,0.50,2023-02-20 19:50:48
SRCH00009357,USER002994,Marvel,CONT000504,CONT000504,0.10,2025-06-05 10:38:18
SRCH00009358,USER002070,Documentary,CONT000778,CONT000778,0.83,2023-03-30 04:58:44
SRCH00009359,USER002450,KDrama,CONT000792,CONT000305,0.09,2025-02-03 08:01:57
SRCH00009360,USER002761,Kids,CONT000224,CONT000283,0.30,2024-11-25 18:49:14
SRCH00009361,USER000978,Comedy,CONT000573,CONT000210,0.00,2026-02-02 03:31:17
SRCH00009362,USER002872,Marvel,CONT000595,CONT000595,0.38,2024-10-03 19:04:45
SRCH00009363,USER000621,Comedy,CONT000483,CONT000907,0.31,2025-09-06 14:32:58
SRCH00009364,USER000116,Action Movies,CONT000787,CONT000438,0.43,2026-04-08 13:46:56
SRCH00009365,USER000960,Action Movies,CONT000740,CONT000574,0.09,2023-01-27 04:18:43
SRCH00009366,USER000524,Documentary,CONT000012,CONT000938,0.56,2025-03-02 23:01:03
SRCH00009367,USER002090,IPL,CONT000343,CONT000343,0.41,2025-12-29 16:58:10
SRCH00009368,USER000281,Marvel,CONT000518,CONT000668,0.44,2025-06-04 05:41:34
SRCH00009369,USER000552,Action Movies,CONT000143,CONT000570,0.49,2024-10-05 01:28:38
SRCH00009370,USER001291,Documentary,CONT000985,CONT000883,0.65,2023-09-30 22:44:27
SRCH00009371,USER002791,Marvel,CONT000678,CONT000678,0.91,2024-09-24 12:33:25
SRCH00009372,USER001870,Kids,CONT000862,CONT000296,0.48,2024-10-12 06:31:48
SRCH00009373,USER001042,Sci-Fi,CONT000919,CONT000651,0.76,2023-02-07 03:39:38
SRCH00009374,USER001190,Sci-Fi,CONT000714,CONT000347,0.15,2023-05-07 10:54:31
SRCH00009375,USER001012,Anime,CONT000940,CONT000940,0.95,2023-01-03 11:48:59
SRCH00009376,USER000391,KDrama,CONT000430,CONT000430,0.37,2023-11-27 20:38:10
SRCH00009377,USER001943,Marvel,CONT000170,CONT000170,0.90,2024-09-28 13:21:41
SRCH00009378,USER001854,Sci-Fi,CONT000023,CONT000023,0.47,2025-05-24 02:36:02
SRCH00009379,USER002313,IPL,CONT000269,CONT000222,0.25,2024-07-20 06:17:43
SRCH00009380,USER001452,Comedy,CONT000349,CONT000764,0.56,2023-09-20 02:33:28
SRCH00009381,USER002952,Drama,CONT000993,CONT000552,0.65,2026-01-11 04:13:02
SRCH00009382,USER000695,Drama,CONT000342,CONT000985,0.55,2023-11-07 15:51:07
SRCH00009383,USER000675,Marvel,CONT000446,CONT000915,0.12,2025-11-24 23:29:42
SRCH00009384,USER002784,Comedy,CONT000883,CONT000883,0.22,2024-11-07 22:43:52
SRCH00009385,USER002097,Comedy,CONT000479,CONT000707,0.70,2025-08-30 17:06:32
SRCH00009386,USER002094,IPL,CONT000948,CONT000487,0.26,2026-03-28 11:40:02
SRCH00009387,USER002932,Comedy,CONT000419,CONT000547,0.07,2025-05-18 06:17:58
SRCH00009388,USER000898,Documentary,CONT000527,CONT000527,0.17,2025-01-16 05:26:32
SRCH00009389,USER002206,IPL,CONT000746,CONT000238,0.34,2024-07-23 18:29:32
SRCH00009390,USER000200,IPL,CONT000856,CONT000934,0.33,2025-04-18 02:45:47
SRCH00009391,USER000360,Comedy,CONT000003,CONT000301,0.05,2023-02-15 03:20:39
SRCH00009392,USER000079,Kids,CONT000604,CONT000547,0.70,2024-09-10 06:39:59
SRCH00009393,USER002398,Sci-Fi,CONT000415,CONT000415,0.72,2025-04-01 03:58:11
SRCH00009394,USER000608,Kids,CONT000426,CONT000426,0.95,2024-05-24 15:08:07
SRCH00009395,USER000877,Kids,CONT000274,CONT000430,0.30,2023-05-22 17:03:03
SRCH00009396,USER000216,Sci-Fi,CONT000211,CONT000211,0.94,2025-06-18 16:03:50
SRCH00009397,USER002855,Anime,CONT000273,CONT000273,0.93,2024-12-03 03:39:26
SRCH00009398,USER000492,Kids,CONT000260,CONT000341,0.43,2024-08-14 18:28:57
